英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
孙策,影,2,阵营2 胜利,"影,周瑜,苍,盘古,墨子","孙策,戈娅,海月,宫本武藏,大禹"
孙策,影,3,阵营2 胜利,"影,杨玉环,戈娅,司马懿,瑶","孙策,上官婉儿,元流之子(射手),马超,太乙真人"
孙策,影,4,阵营1 胜利,"孙策,女娲,虞姬,百里玄策,牛魔","影,沈梦溪,蚩奼,阿古朵,少司缘"
孙策,影,5,阵营2 胜利,"影,杨玉环,蚩奼,孙悟空,墨子","孙策,不知火舞,元流之子(射手),云缨,张良"
孙策,影,6,阵营2 胜利,"孙策,沈梦溪,孙权,铠,少司缘","影,西施,戈娅,宫本武藏,苏烈"
孙策,影,7,阵营1 胜利,"孙策,小乔,元流之子(射手),雅典娜,张飞","影,海诺,公孙离,典韦,大禹"
孙策,影,8,阵营1 胜利,"影,嫦娥,戈娅,百里玄策,大乔","孙策,海月,元流之子(射手),铠,太乙真人"
孙策,影,9,阵营2 胜利,"孙策,大乔,敖隐,杨戬,盾山","影,诸葛亮,李信,司马懿,大禹"
孙策,影,10,阵营2 胜利,"影,貂蝉,戈娅,镜,刘邦","孙策,沈梦溪,孙权,露娜,大乔"
孙策,影,11,阵营1 胜利,"影,女娲,戈娅,暃,孙膑","孙策,甄姬,公孙离,镜,刘邦"
孙策,影,12,阵营2 胜利,"影,杨玉环,元流之子(射手),孙悟空,苏烈","孙策,嫦娥,蚩奼,镜,刘邦"
孙策,影,13,阵营2 胜利,"孙策,杨玉环,戈娅,宫本武藏,刘邦","影,安琪拉,元流之子(射手),裴擒虎,太乙真人"
孙策,影,14,阵营1 胜利,"影,嬴政,百里守约,猪八戒,刘邦","孙策,大乔,元流之子(射手),孙悟空,廉颇"
孙策,影,15,阵营2 胜利,"孙策,嫦娥,虞姬,裴擒虎,太乙真人","影,大乔,蚩奼,阿古朵,墨子"
孙策,影,16,阵营1 胜利,"孙策,安琪拉,百里守约,娜可露露,苏烈","影,貂蝉,李元芳,元流之子(刺客),太乙真人"
孙策,影,17,阵营1 胜利,"影,女娲,狄仁杰,阿古朵,少司缘","孙策,海月,蚩奼,铠,空空儿"
孙策,影,18,阵营2 胜利,"影,甄姬,元流之子(射手),铠,明世隐","孙策,王昭君,孙权,元流之子(刺客),太乙真人"
孙策,影,19,阵营1 胜利,"孙策,不知火舞,孙权,刘备,大禹","影,女娲,元流之子(射手),云缨,太乙真人"
孙策,海诺,1,阵营1 胜利,"孙策,高渐离,戈娅,哪吒,刘邦","海诺,周瑜,司空震,大司命,张飞"
孙策,海诺,2,阵营1 胜利,"孙策,貂蝉,元流之子(射手),云缨,大禹","海诺,沈梦溪,马可波罗,阿古朵,苏烈"
孙策,海诺,3,阵营2 胜利,"孙策,沈梦溪,元歌,裴擒虎,钟馗","海诺,甄姬,元流之子(射手),韩信,太乙真人"
孙策,海诺,4,阵营1 胜利,"海诺,沈梦溪,百里守约,赵云,墨子","孙策,小乔,阿古朵,云缨,少司缘"
孙策,海诺,5,阵营2 胜利,"海诺,武则天,狄仁杰,暃,赵怀真","孙策,女娲,戈娅,宫本武藏,刘邦"
孙策,海诺,6,阵营2 胜利,"孙策,甄姬,敖隐,镜,朵莉亚","海诺,上官婉儿,百里守约,裴擒虎,少司缘"
孙策,海诺,7,阵营2 胜利,"孙策,甄姬,敖隐,暃,朵莉亚","海诺,嫦娥,虞姬,马超,苏烈"
孙策,海诺,8,阵营2 胜利,"海诺,海月,元流之子(射手),马超,杨玉环","孙策,小乔,苍,大司命,少司缘"
孙策,海诺,9,阵营2 胜利,"海诺,嬴政,虞姬,马超,刘邦","孙策,海月,李信,元流之子(刺客),少司缘"
孙策,海诺,10,阵营2 胜利,"孙策,西施,蚩奼,马超,张飞","海诺,墨子,元流之子(射手),暃,刘邦"
孙策,海诺,11,阵营1 胜利,"孙策,诸葛亮,孙权,云缨,盾山","海诺,小乔,元流之子(射手),暃,苏烈"
孙策,海诺,12,阵营1 胜利,"孙策,小乔,戈娅,元流之子(刺客),苏烈","海诺,貂蝉,蚩奼,阿古朵,庄周"
孙策,海诺,13,阵营1 胜利,"海诺,甄姬,孙权,李白,桑启","孙策,沈梦溪,戈娅,阿古朵,少司缘"
孙策,海诺,14,阵营2 胜利,"孙策,嫦娥,戈娅,裴擒虎,刘邦","海诺,小乔,虞姬,赵云,苏烈"
孙策,海诺,15,阵营2 胜利,"海诺,嫦娥,公孙离,云缨,大禹","孙策,沈梦溪,元流之子(射手),芈月,桑启"
孙策,海诺,16,阵营2 胜利,"海诺,嫦娥,敖隐,杨戬,大禹","孙策,杨玉环,戈娅,阿古朵,朵莉亚"
孙策,海诺,17,阵营2 胜利,"海诺,沈梦溪,戈娅,兰陵王,少司缘","孙策,不知火舞,蒙犽,阿古朵,元流之子(辅助)"
孙策,海诺,18,阵营2 胜利,"海诺,杨玉环,蚩奼,赵云,太乙真人","孙策,上官婉儿,虞姬,镜,张飞"
孙策,海诺,19,阵营1 胜利,"海诺,妲己,元流之子(射手),赵云,刘邦","孙策,上官婉儿,蚩奼,裴擒虎,大禹"
孙策,姬小满,1,阵营1 胜利,"孙策,海月,虞姬,韩信,赵怀真","姬小满,女娲,蚩奼,镜,刘禅"
孙策,姬小满,2,阵营2 胜利,"姬小满,杨玉环,元流之子(射手),韩信,刘邦","孙策,干将莫邪,蚩奼,暃,大禹"
孙策,姬小满,3,阵营1 胜利,"孙策,沈梦溪,敖隐,李白,武则天","姬小满,甄姬,百里守约,云缨,少司缘"
孙策,姬小满,4,阵营1 胜利,"姬小满,甄姬,司空震,阿古朵,太乙真人","孙策,上官婉儿,戈娅,镜,张飞"
孙策,姬小满,5,阵营1 胜利,"孙策,女娲,李元芳,韩信,少司缘","姬小满,西施,蚩奼,梦奇,盾山"
孙策,姬小满,6,阵营2 胜利,"姬小满,大乔,狄仁杰,暃,赵怀真","孙策,海月,公孙离,娜可露露,刘邦"
孙策,姬小满,7,阵营2 胜利,"姬小满,武则天,苍,百里玄策,张良","孙策,海诺,元流之子(射手),赵云,张飞"
孙策,姬小满,8,阵营2 胜利,"姬小满,不知火舞,狄仁杰,刘备,元流之子(辅助)","孙策,貂蝉,公孙离,暃,大禹"
孙策,姬小满,9,阵营1 胜利,"姬小满,沈梦溪,孙尚香,大司命,盾山","孙策,海月,元流之子(射手),赵云,廉颇"
孙策,姬小满,10,阵营1 胜利,"孙策,上官婉儿,苍,宫本武藏,元流之子(辅助)","姬小满,貂蝉,戈娅,韩信,赵怀真"
孙策,姬小满,11,阵营2 胜利,"孙策,海诺,黄忠,铠,少司缘","姬小满,杨玉环,元流之子(射手),兰陵王,张飞"
孙策,姬小满,12,阵营1 胜利,"孙策,沈梦溪,李信,哪吒,少司缘","姬小满,嬴政,元流之子(射手),曹操,张飞"
孙策,姬小满,13,阵营2 胜利,"孙策,不知火舞,孙权,云中君,张飞","姬小满,上官婉儿,艾琳,裴擒虎,鲁班大师"
孙策,姬小满,14,阵营1 胜利,"姬小满,诸葛亮,敖隐,马超,少司缘","孙策,弈星,孙尚香,韩信,大乔"
孙策,姬小满,15,阵营2 胜利,"孙策,嬴政,百里守约,铠,元流之子(辅助)","姬小满,貂蝉,元流之子(射手),裴擒虎,廉颇"
孙策,姬小满,16,阵营2 胜利,"姬小满,沈梦溪,元流之子(射手),大司命,赵怀真","孙策,武则天,孙权,裴擒虎,张飞"
孙策,姬小满,17,阵营1 胜利,"姬小满,嫦娥,苍,马超,张飞","孙策,沈梦溪,孙尚香,裴擒虎,盾山"
孙策,姬小满,18,阵营1 胜利,"孙策,诸葛亮,后羿,裴擒虎,少司缘","姬小满,嫦娥,元流之子(射手),雅典娜,太乙真人"
孙策,姬小满,19,阵营2 胜利,"孙策,女娲,李信,暃,刘邦","姬小满,甄姬,敖隐,孙悟空,苏烈"
孙策,元流之子(坦克),1,阵营1 胜利,"孙策,太乙真人,元流之子(射手),宫本武藏,盾山","元流之子(坦克),嫦娥,后羿,裴擒虎,大乔"
孙策,元流之子(坦克),2,阵营2 胜利,"元流之子(坦克),小乔,公孙离,百里玄策,少司缘","孙策,干将莫邪,元流之子(射手),澜,牛魔"
孙策,元流之子(坦克),3,阵营2 胜利,"元流之子(坦克),诸葛亮,敖隐,大司命,墨子","孙策,西施,元流之子(射手),镜,刘邦"
孙策,元流之子(坦克),4,阵营1 胜利,"孙策,诸葛亮,戈娅,马超,墨子","元流之子(坦克),沈梦溪,蚩奼,裴擒虎,瑶"
孙策,元流之子(坦克),5,阵营1 胜利,"元流之子(坦克),甄姬,百里守约,孙悟空,少司缘","孙策,弈星,元流之子(射手),李白,大禹"
孙策,元流之子(坦克),6,阵营1 胜利,"孙策,海月,狄仁杰,阿轲,盾山","元流之子(坦克),沈梦溪,孙权,雅典娜,钟馗"
孙策,元流之子(坦克),7,阵营2 胜利,"孙策,沈梦溪,戈娅,曜,苏烈","元流之子(坦克),海月,鲁班七号,韩信,少司缘"
孙策,元流之子(坦克),8,阵营1 胜利,"孙策,女娲,元流之子(射手),露娜,张飞","元流之子(坦克),不知火舞,狄仁杰,百里玄策,刘邦"
孙策,元流之子(坦克),9,阵营1 胜利,"元流之子(坦克),小乔,戈娅,杨戬,西施","孙策,女娲,虞姬,云缨,大乔"
孙策,元流之子(坦克),10,阵营2 胜利,"孙策,安琪拉,狄仁杰,孙悟空,元流之子(辅助)","元流之子(坦克),貂蝉,马可波罗,司马懿,大禹"
孙策,元流之子(坦克),11,阵营1 胜利,"元流之子(坦克),沈梦溪,苍,诸葛亮,杨玉环","孙策,海月,元流之子(射手),镜,刘邦"
孙策,元流之子(坦克),12,阵营1 胜利,"孙策,貂蝉,戈娅,露娜,大禹","元流之子(坦克),小乔,狄仁杰,曜,盾山"
孙策,元流之子(坦克),13,阵营2 胜利,"孙策,妲己,元流之子(射手),镜,张飞","元流之子(坦克),西施,戈娅,雅典娜,鲁班大师"
孙策,元流之子(坦克),14,阵营1 胜利,"元流之子(坦克),女娲,公孙离,云缨,太乙真人","孙策,甄姬,后羿,铠,大乔"
孙策,元流之子(坦克),15,阵营1 胜利,"元流之子(坦克),女娲,苍,镜,张良","孙策,海月,戈娅,杨戬,元流之子(辅助)"
孙策,元流之子(坦克),16,阵营2 胜利,"元流之子(坦克),小乔,孙尚香,杨戬,盾山","孙策,海月,狄仁杰,大司命,张飞"
孙策,元流之子(坦克),17,阵营1 胜利,"孙策,高渐离,蚩奼,杨戬,苏烈","元流之子(坦克),武则天,孙尚香,百里玄策,太乙真人"
孙策,元流之子(坦克),18,阵营1 胜利,"孙策,貂蝉,艾琳,元流之子(刺客),鲁班大师","元流之子(坦克),不知火舞,虞姬,云中君,项羽"
孙策,元流之子(坦克),19,阵营2 胜利,"元流之子(坦克),诸葛亮,李信,赵云,大禹","孙策,嫦娥,元流之子(射手),裴擒虎,朵莉亚"
猪八戒,亚连,1,阵营1 胜利,"亚连,海月,元流之子(射手),大司命,盾山","猪八戒,不知火舞,苍,赵云,苏烈"
猪八戒,亚连,2,阵营2 胜利,"猪八戒,周瑜,戈娅,裴擒虎,赵怀真","亚连,扁鹊,蚩奼,暃,刘邦"
猪八戒,亚连,3,阵营1 胜利,"亚连,安琪拉,孙权,雅典娜,少司缘","猪八戒,嫦娥,孙尚香,大司命,盾山"
猪八戒,亚连,4,阵营1 胜利,"亚连,女娲,元流之子(射手),云缨,刘邦","猪八戒,海月,虞姬,阿古朵,盾山"
猪八戒,亚连,5,阵营2 胜利,"亚连,小乔,元流之子(射手),阿古朵,太乙真人","猪八戒,嫦娥,狄仁杰,司马懿,刘邦"
猪八戒,亚连,6,阵营2 胜利,"猪八戒,嫦娥,元流之子(射手),孙悟空,盾山","亚连,海月,李元芳,阿古朵,大禹"
猪八戒,亚连,7,阵营2 胜利,"亚连,海月,元流之子(射手),马超,杨玉环","猪八戒,甄姬,后羿,百里玄策,太乙真人"
猪八戒,亚连,8,阵营2 胜利,"亚连,女娲,敖隐,云缨,少司缘","猪八戒,金蝉,公孙离,孙悟空,刘邦"
猪八戒,亚连,9,阵营2 胜利,"亚连,诸葛亮,元流之子(射手),铠,刘邦","猪八戒,小乔,百里守约,元流之子(刺客),苏烈"
猪八戒,亚连,10,阵营1 胜利,"猪八戒,小乔,李信,赵云,元流之子(辅助)","亚连,海诺,孙权,兰陵王,大禹"
猪八戒,亚连,11,阵营2 胜利,"猪八戒,西施,公孙离,裴擒虎,鲁班大师","亚连,武则天,蚩奼,梦奇,刘邦"
猪八戒,亚连,12,阵营2 胜利,"猪八戒,海诺,敖隐,刘邦,亚连,上官婉儿,李信,露娜,苏烈",未集齐10人
猪八戒,亚连,13,阵营1 胜利,"亚连,小乔,戈娅,澜,大禹","猪八戒,弈星,百里守约,云缨,桑启"
猪八戒,亚连,14,阵营1 胜利,"亚连,沈梦溪,狄仁杰,百里玄策,苏烈","猪八戒,西施,孙权,裴擒虎,少司缘"
猪八戒,亚连,15,阵营1 胜利,"猪八戒,嫦娥,百里守约,镜,廉颇","亚连,大乔,戈娅,裴擒虎,项羽"
猪八戒,亚连,16,阵营1 胜利,"亚连,嫦娥,元流之子(射手),宫本武藏,蔡文姬","猪八戒,沈梦溪,戈娅,韩信,张飞"
猪八戒,亚连,17,阵营1 胜利,"亚连,沈梦溪,蚩奼,裴擒虎,空空儿","猪八戒,海月,艾琳,大司命,盾山"
猪八戒,亚连,18,阵营2 胜利,"亚连,杨玉环,敖隐,镜,墨子","猪八戒,安琪拉,元流之子(射手),百里玄策,张飞"
猪八戒,亚连,19,阵营2 胜利,"猪八戒,诸葛亮,艾琳,元流之子(刺客),张良","亚连,海月,元流之子(射手),露娜,苏烈"
猪八戒,大司命,1,阵营1 胜利,"大司命,貂蝉,艾琳,韩信,少司缘","猪八戒,不知火舞,苍,裴擒虎,苏烈"
猪八戒,大司命,2,阵营1 胜利,"大司命,甄姬,敖隐,孙悟空,少司缘","猪八戒,女娲,元流之子(射手),马超,刘邦"
猪八戒,大司命,3,阵营2 胜利,"猪八戒,貂蝉,李元芳,百里玄策,鲁班大师","大司命,诸葛亮,孙尚香,裴擒虎,盾山"
猪八戒,大司命,4,阵营1 胜利,"猪八戒,甄姬,元流之子(射手),云缨,庄周","大司命,不知火舞,鲁班七号,百里玄策,张飞"
猪八戒,大司命,5,阵营1 胜利,"猪八戒,貂蝉,百里守约,元流之子(坦克),刘邦","大司命,西施,戈娅,典韦,苏烈"
猪八戒,大司命,6,阵营1 胜利,"猪八戒,甄姬,元流之子(射手),裴擒虎,大禹","大司命,诸葛亮,狄仁杰,橘右京,元流之子(辅助)"
猪八戒,大司命,7,阵营2 胜利,"大司命,武则天,后羿,宫本武藏,大禹","猪八戒,女娲,戈娅,暃,孙膑"
猪八戒,大司命,8,阵营1 胜利,"大司命,嫦娥,孙权,韩信,少司缘","猪八戒,甄姬,戈娅,橘右京,苏烈"
猪八戒,大司命,9,阵营2 胜利,"大司命,小乔,李信,宫本武藏,张飞","猪八戒,海诺,虞姬,裴擒虎,少司缘"
猪八戒,大司命,10,阵营1 胜利,"大司命,不知火舞,敖隐,元流之子(刺客),盾山","猪八戒,大乔,狄仁杰,露娜,元流之子(辅助)"
猪八戒,大司命,11,阵营1 胜利,"大司命,海诺,蚩奼,曜,大禹","猪八戒,不知火舞,元流之子(射手),露娜,苏烈"
猪八戒,大司命,12,阵营2 胜利,"大司命,貂蝉,元流之子(射手),杨戬,朵莉亚","猪八戒,女娲,孙权,橘右京,少司缘"
猪八戒,大司命,13,阵营2 胜利,"猪八戒,甄姬,敖隐,云缨,太乙真人","大司命,杨玉环,元流之子(射手),赵云,朵莉亚"
猪八戒,大司命,14,阵营1 胜利,"大司命,甄姬,蚩奼,露娜,太乙真人","猪八戒,诸葛亮,元流之子(射手),宫本武藏,张飞"
猪八戒,大司命,15,阵营2 胜利,"大司命,嫦娥,公孙离,韩信,少司缘","猪八戒,大乔,戈娅,宫本武藏,苏烈"
猪八戒,大司命,16,阵营1 胜利,"猪八戒,沈梦溪,后羿,暃,太乙真人","大司命,貂蝉,孙尚香,云缨,墨子"
猪八戒,大司命,17,阵营1 胜利,"猪八戒,女娲,孙权,云缨,刘邦","大司命,甄姬,戈娅,李元芳,张飞"
猪八戒,马超,1,阵营1 胜利,"猪八戒,沈梦溪,孙权,影,少司缘","马超,女娲,戈娅,橘右京,大禹"
猪八戒,马超,2,阵营1 胜利,"马超,甄姬,元流之子(射手),诸葛亮,少司缘","猪八戒,嫦娥,百里守约,影,苏烈"
猪八戒,马超,3,阵营2 胜利,"马超,沈梦溪,公孙离,裴擒虎,廉颇","猪八戒,诸葛亮,狄仁杰,澜,元流之子(辅助)"
猪八戒,马超,4,阵营2 胜利,"马超,甄姬,百里守约,裴擒虎,张良","猪八戒,海月,司空震,孙悟空,刘邦"
猪八戒,马超,5,阵营1 胜利,"猪八戒,小乔,李信,裴擒虎,太乙真人","马超,高渐离,蚩奼,宫本武藏,刘邦"
猪八戒,马超,6,阵营2 胜利,"猪八戒,海月,敖隐,大司命,元流之子(辅助)","马超,诸葛亮,艾琳,李信,太乙真人"
猪八戒,马超,7,阵营1 胜利,"马超,貂蝉,苍,宫本武藏,大禹","猪八戒,王昭君,戈娅,橘右京,太乙真人"
猪八戒,马超,8,阵营1 胜利,"猪八戒,海诺,蚩奼,暃,刘邦","马超,周瑜,元流之子(射手),杨戬,朵莉亚"
猪八戒,马超,9,阵营1 胜利,"猪八戒,高渐离,百里守约,裴擒虎,大乔","马超,诸葛亮,元流之子(射手),阿古朵,张飞"
猪八戒,马超,10,阵营2 胜利,"马超,嫦娥,孙尚香,雅典娜,张飞","猪八戒,海诺,李信,梦奇,苏烈"
猪八戒,马超,11,阵营2 胜利,"猪八戒,嫦娥,戈娅,娜可露露,苏烈","马超,杨玉环,李信,典韦,赵怀真"
猪八戒,马超,12,阵营2 胜利,"马超,女娲,戈娅,盘古,苏烈","猪八戒,上官婉儿,苍,露娜,张飞"
猪八戒,马超,13,阵营1 胜利,"猪八戒,女娲,虞姬,云缨,少司缘","马超,嫦娥,戈娅,阿古朵,大禹"
猪八戒,马超,14,阵营2 胜利,"猪八戒,女娲,元流之子(射手),暃,太乙真人","马超,海月,苍,诸葛亮,张飞"
猪八戒,马超,15,阵营2 胜利,"猪八戒,西施,元流之子(射手),李元芳,苏烈","马超,女娲,虞姬,典韦,张良"
猪八戒,马超,16,阵营2 胜利,"猪八戒,沈梦溪,元流之子(射手),露娜,廉颇","马超,女娲,敖隐,铠,杨玉环"
猪八戒,马超,17,阵营1 胜利,"马超,上官婉儿,孙尚香,影,鲁班大师","猪八戒,海诺,艾琳,百里玄策,盾山"
猪八戒,马超,18,阵营1 胜利,"猪八戒,武则天,蚩奼,孙悟空,大乔","马超,不知火舞,虞姬,典韦,鬼谷子"
猪八戒,马超,19,阵营1 胜利,"猪八戒,诸葛亮,戈娅,暃,张飞","马超,沈梦溪,虞姬,铠,赵怀真"
猪八戒,蒙恬,1,阵营1 胜利,"猪八戒,不知火舞,元流之子(射手),宫本武藏,刘邦","蒙恬,姜子牙,戈娅,阿轲,大乔"
猪八戒,蒙恬,2,阵营1 胜利,"猪八戒,嫦娥,元流之子(射手),司马懿,庄周","蒙恬,女娲,戈娅,百里玄策,赵怀真"
猪八戒,蒙恬,3,阵营1 胜利,"猪八戒,弈星,李信,典韦,元流之子(辅助)","蒙恬,嬴政,艾琳,铠,盾山"
猪八戒,蒙恬,4,阵营1 胜利,"猪八戒,貂蝉,元流之子(射手),司马懿,刘邦","蒙恬,弈星,蚩奼,典韦,空空儿"
猪八戒,蒙恬,5,阵营2 胜利,"猪八戒,嫦娥,敖隐,云缨,少司缘","蒙恬,周瑜,元流之子(射手),典韦,苏烈"
猪八戒,蒙恬,6,阵营2 胜利,"猪八戒,上官婉儿,戈娅,百里玄策,少司缘","蒙恬,大乔,元流之子(射手),马超,赵怀真"
猪八戒,蒙恬,7,阵营1 胜利,"猪八戒,女娲,元流之子(射手),云中君,赵怀真","蒙恬,嬴政,孙权,裴擒虎,大乔"
猪八戒,蒙恬,8,阵营2 胜利,"猪八戒,嫦娥,虞姬,孙悟空,刘邦","蒙恬,诸葛亮,苍,雅典娜,张飞"
猪八戒,蒙恬,9,阵营1 胜利,"猪八戒,甄姬,李信,裴擒虎,空空儿","蒙恬,沈梦溪,蚩奼,镜,太乙真人"
猪八戒,蒙恬,10,阵营2 胜利,"蒙恬,海月,元歌,李元芳,苏烈","猪八戒,沈梦溪,元流之子(射手),李白,少司缘"
猪八戒,蒙恬,11,阵营1 胜利,"蒙恬,高渐离,戈娅,暃,东皇太一","猪八戒,嫦娥,蚩奼,司马懿,苏烈"
猪八戒,蒙恬,12,阵营1 胜利,"猪八戒,沈梦溪,李信,大司命,少司缘,蒙恬,海诺,孙权,镜",未集齐10人
猪八戒,蒙恬,13,阵营2 胜利,"猪八戒,不知火舞,敖隐,赵云,钟馗","蒙恬,女娲,苍,云缨,大乔"
猪八戒,蒙恬,14,阵营1 胜利,"蒙恬,貂蝉,蒙犽,娜可露露,刘邦","猪八戒,沈梦溪,元流之子(射手),云缨,大乔"
猪八戒,蒙恬,15,阵营1 胜利,"猪八戒,杨玉环,敖隐,镜,少司缘","蒙恬,大乔,艾琳,暃,鬼谷子"
猪八戒,蒙恬,16,阵营2 胜利,"猪八戒,沈梦溪,孙权,百里玄策,少司缘","蒙恬,小乔,戈娅,韩信,鬼谷子"
猪八戒,蒙恬,17,阵营2 胜利,"蒙恬,沈梦溪,公孙离,韩信,大乔","猪八戒,海月,戈娅,云缨,太乙真人"
猪八戒,蒙恬,18,阵营1 胜利,"猪八戒,沈梦溪,元流之子(射手),露娜,少司缘","蒙恬,武则天,公孙离,铠,刘邦"
猪八戒,蒙恬,19,阵营2 胜利,"蒙恬,安琪拉,阿古朵,裴擒虎,少司缘","猪八戒,甄姬,李信,大司命,大禹"
猪八戒,盘古,1,阵营1 胜利,"猪八戒,诸葛亮,元流之子(射手),马超,盾山","盘古,小乔,狄仁杰,孙悟空,王昭君"
猪八戒,盘古,2,阵营2 胜利,"盘古,墨子,戈娅,元流之子(刺客),少司缘","猪八戒,嫦娥,元流之子(射手),镜,张飞"
猪八戒,盘古,3,阵营2 胜利,"猪八戒,女娲,百里守约,雅典娜,张飞","盘古,嫦娥,元流之子(射手),刘备,少司缘"
猪八戒,盘古,4,阵营2 胜利,"猪八戒,小乔,戈娅,典韦,杨玉环","盘古,沈梦溪,公孙离,暃,苏烈"
猪八戒,盘古,5,阵营1 胜利,"盘古,王昭君,公孙离,镜,张良","猪八戒,上官婉儿,元流之子(射手),裴擒虎,墨子"
猪八戒,盘古,6,阵营1 胜利,"猪八戒,杨玉环,公孙离,典韦,少司缘","盘古,小乔,虞姬,镜,墨子"
猪八戒,盘古,7,阵营1 胜利,"猪八戒,扁鹊,元流之子(射手),露娜,赵怀真","盘古,诸葛亮,敖隐,杨戬,朵莉亚"
猪八戒,夏洛特,1,阵营1 胜利,"猪八戒,杨玉环,百里守约,杨戬,张飞","夏洛特,嫦娥,孙权,雅典娜,盾山"
猪八戒,夏洛特,2,阵营1 胜利,"夏洛特,元流之子(法师),戈娅,赵云,大禹","猪八戒,不知火舞,公孙离,裴擒虎,张飞"
猪八戒,夏洛特,3,阵营1 胜利,"夏洛特,嫦娥,狄仁杰,兰陵王,元流之子(辅助)","猪八戒,甄姬,后羿,大司命,墨子"
猪八戒,夏洛特,4,阵营1 胜利,"猪八戒,大乔,虞姬,裴擒虎,项羽","夏洛特,上官婉儿,蒙犽,阿轲,刘邦"
猪八戒,夏洛特,5,阵营1 胜利,"夏洛特,武则天,元流之子(射手),镜,刘邦","猪八戒,貂蝉,苍,裴擒虎,杨玉环"
猪八戒,夏洛特,6,阵营1 胜利,"夏洛特,沈梦溪,李信,赵云,张良","猪八戒,貂蝉,后羿,橘右京,少司缘"
猪八戒,夏洛特,7,阵营2 胜利,"夏洛特,干将莫邪,李信,司马懿,刘邦","猪八戒,嫦娥,蚩奼,暃,杨玉环"
猪八戒,夏洛特,8,阵营1 胜利,"夏洛特,女娲,百里守约,云缨,墨子","猪八戒,上官婉儿,公孙离,裴擒虎,大禹"
猪八戒,夏洛特,9,阵营1 胜利,"猪八戒,杨玉环,苍,诸葛亮,少司缘","夏洛特,海诺,孙权,镜,鲁班大师"
猪八戒,夏洛特,10,阵营2 胜利,"夏洛特,诸葛亮,元流之子(射手),刘备,太乙真人","猪八戒,嫦娥,戈娅,阿轲,少司缘"
猪八戒,夏洛特,11,阵营1 胜利,"猪八戒,小乔,戈娅,镜,太乙真人","夏洛特,沈梦溪,虞姬,暃,少司缘"
猪八戒,夏洛特,12,阵营1 胜利,"猪八戒,武则天,公孙离,裴擒虎,张飞","夏洛特,大乔,元流之子(射手),露娜,苏烈"
猪八戒,夏洛特,13,阵营1 胜利,"夏洛特,太乙真人,苍,元流之子(刺客),桑启","猪八戒,沈梦溪,敖隐,公孙离,瑶"
猪八戒,夏洛特,14,阵营2 胜利,"猪八戒,大乔,孙尚香,马超,大禹","夏洛特,海月,孙权,云中君,少司缘"
猪八戒,夏洛特,15,阵营2 胜利,"夏洛特,不知火舞,虞姬,孙悟空,大禹","猪八戒,女娲,元流之子(射手),橘右京,廉颇"
猪八戒,夏洛特,16,阵营2 胜利,"猪八戒,武则天,百里守约,裴擒虎,大乔","夏洛特,不知火舞,元流之子(射手),宫本武藏,张飞"
猪八戒,夏洛特,17,阵营1 胜利,"猪八戒,武则天,戈娅,娜可露露,庄周","夏洛特,貂蝉,马可波罗,赵云,大禹"
猪八戒,夏洛特,18,阵营2 胜利,"夏洛特,不知火舞,敖隐,暃,廉颇","猪八戒,女娲,公孙离,元流之子(刺客),大禹"
猪八戒,夏洛特,19,阵营2 胜利,"夏洛特,沈梦溪,蚩奼,孙悟空,刘邦","猪八戒,嫦娥,李信,镜,少司缘"
猪八戒,司空震,1,阵营1 胜利,"司空震,海诺,戈娅,裴擒虎,孙膑","猪八戒,嫦娥,蚩奼,云缨,大禹"
猪八戒,司空震,2,阵营2 胜利,"司空震,米莱狄,元流之子(射手),赵云,张良","猪八戒,貂蝉,蚩奼,马超,少司缘"
猪八戒,司空震,3,阵营1 胜利,"司空震,不知火舞,蚩奼,阿古朵,苏烈","猪八戒,沈梦溪,李信,裴擒虎,赵怀真"
猪八戒,司空震,4,阵营2 胜利,"猪八戒,女娲,孙权,刘备,苏烈","司空震,海诺,蚩奼,哪吒,孙膑"
猪八戒,司空震,5,阵营1 胜利,"司空震,女娲,李信,暃,孙膑","猪八戒,沈梦溪,元流之子(射手),马超,张飞"
猪八戒,司空震,6,阵营1 胜利,"司空震,姜子牙,元流之子(射手),孙悟空,张良","猪八戒,女娲,艾琳,镜,盾山"
猪八戒,司空震,7,阵营2 胜利,"司空震,武则天,敖隐,镜,张飞","猪八戒,不知火舞,李信,铠,东皇太一"
猪八戒,司空震,8,阵营1 胜利,"猪八戒,元流之子(法师),孙权,露娜,杨玉环","司空震,女娲,戈娅,镜,朵莉亚"
猪八戒,司空震,9,阵营2 胜利,"司空震,弈星,鲁班七号,诸葛亮,盾山","猪八戒,小乔,元流之子(射手),云缨,刘邦"
猪八戒,司空震,10,阵营1 胜利,"猪八戒,不知火舞,公孙离,暃,少司缘","司空震,女娲,苍,橘右京,钟馗"
猪八戒,司空震,11,阵营1 胜利,"司空震,上官婉儿,元流之子(射手),阿轲,苏烈","猪八戒,小乔,戈娅,镜,朵莉亚"
猪八戒,司空震,12,阵营2 胜利,"司空震,沈梦溪,苍,韩信,元流之子(辅助)","猪八戒,武则天,元流之子(射手),曜,大禹"
猪八戒,司空震,13,阵营2 胜利,"司空震,女娲,敖隐,镜,少司缘","猪八戒,嫦娥,蚩奼,阿古朵,盾山"
