英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
苍,蒙犽,16,阵营2 胜利,"哪吒,西施,蒙犽,裴擒虎,盾山","老夫子,小乔,苍,梦奇,少司缘"
苍,蒙犽,17,阵营2 胜利,"哪吒,甄姬,苍,马超,鬼谷子","蒙恬,杨玉环,蒙犽,阿古朵,赵怀真"
苍,蒙犽,18,阵营2 胜利,"司空震,沈梦溪,苍,马超,刘邦","狂铁,嫦娥,蒙犽,阿轲,廉颇"
苍,蒙犽,19,阵营2 胜利,"曹操,不知火舞,蒙犽,李白,张飞","哪吒,武则天,苍,铠,杨玉环"
苍,阿古朵,1,阵营1 胜利,"夏洛特,女娲,苍,铠,张飞","蚩奼,诸葛亮,阿古朵,大司命,元流之子(辅助)"
苍,阿古朵,2,阵营1 胜利,"花木兰,妲己,苍,百里玄策,大乔","马超,女娲,阿古朵,裴擒虎,少司缘"
苍,阿古朵,3,阵营1 胜利,"蒙恬,女娲,苍,镜,元流之子(辅助)","马超,嫦娥,阿古朵,阿轲,鲁班大师"
苍,阿古朵,4,阵营1 胜利,"亚瑟,沈梦溪,阿古朵,典韦,苏烈","司空震,女娲,苍,司马懿,鲁班大师"
苍,阿古朵,5,阵营1 胜利,"曹操,貂蝉,苍,孙悟空,刘邦","亚瑟,小乔,阿古朵,杨戬,少司缘"
苍,阿古朵,6,阵营2 胜利,"哪吒,不知火舞,阿古朵,云缨,刘邦","元歌,貂蝉,苍,大司命,少司缘"
苍,阿古朵,7,阵营2 胜利,"司空震,沈梦溪,阿古朵,裴擒虎,鬼谷子","曹操,武则天,苍,暃,廉颇"
苍,阿古朵,8,阵营1 胜利,"曹操,沈梦溪,阿古朵,猪八戒,刘邦","狂铁,海月,苍,马超,墨子"
苍,阿古朵,9,阵营2 胜利,"司空震,大乔,苍,铠,少司缘","老夫子,姜子牙,阿古朵,橘右京,太乙真人"
苍,阿古朵,10,阵营2 胜利,"元歌,上官婉儿,阿古朵,赵云,少司缘","哪吒,海月,苍,铠,大禹"
苍,阿古朵,11,阵营1 胜利,"马超,上官婉儿,苍,大司命,赵怀真,夏洛特,米莱狄,阿古朵,元流之子(辅助)",未集齐10人
苍,阿古朵,12,阵营1 胜利,"元歌,安琪拉,阿古朵,曜,墨子","夏洛特,海诺,苍,司马懿,张飞"
苍,阿古朵,13,阵营1 胜利,"马超,沈梦溪,阿古朵,赵云,张飞","老夫子,小乔,苍,百里玄策,大乔"
苍,阿古朵,14,阵营1 胜利,"廉颇,沈梦溪,苍,露娜,牛魔","元歌,小乔,阿古朵,哪吒,张飞"
苍,阿古朵,15,阵营1 胜利,"哪吒,女娲,阿古朵,韩信,刘邦","元歌,杨玉环,苍,云缨,苏烈"
苍,阿古朵,16,阵营1 胜利,"关羽,沈梦溪,阿古朵,司马懿,刘禅","蒙恬,嫦娥,苍,孙悟空,刘邦"
苍,阿古朵,17,阵营1 胜利,"吕布,沈梦溪,阿古朵,裴擒虎,苏烈","孙策,上官婉儿,苍,橘右京,少司缘"
苍,阿古朵,18,阵营2 胜利,"夏洛特,沈梦溪,苍,裴擒虎,少司缘","狂铁,嫦娥,阿古朵,曜,女娲"
苍,阿古朵,19,阵营1 胜利,"夏洛特,西施,苍,澜,刘邦","蒙恬,诸葛亮,阿古朵,镜,少司缘"
苍,司空震,1,阵营2 胜利,"关羽,武则天,司空震,雅典娜,少司缘","亚瑟,不知火舞,苍,李白,苏烈"
苍,司空震,2,阵营2 胜利,"孙策,诸葛亮,苍,裴擒虎,少司缘","达摩,不知火舞,司空震,李元芳,太乙真人"
苍,司空震,3,阵营2 胜利,"影,大乔,司空震,橘右京,太乙真人","夏洛特,干将莫邪,苍,裴擒虎,张飞"
苍,司空震,4,阵营2 胜利,"老夫子,扁鹊,司空震,裴擒虎,少司缘","狂铁,沈梦溪,苍,铠,大乔"
苍,司空震,5,阵营2 胜利,,未集齐10人
苍,司空震,6,阵营2 胜利,,未集齐10人
苍,司空震,7,阵营2 胜利,,未集齐10人
苍,司空震,8,阵营2 胜利,,未集齐10人
苍,司空震,9,阵营2 胜利,"老夫子,海诺,司空震,兰陵王,大禹","杨戬,沈梦溪,苍,韩信,张飞"
苍,司空震,10,阵营1 胜利,"孙策,王昭君,苍,元流之子(刺客),大禹","马超,高渐离,司空震,李信,盾山"
苍,司空震,11,阵营1 胜利,"元流之子(射手),上官婉儿,司空震,暃,少司缘","项羽,诸葛亮,苍,哪吒,苏烈"
苍,司空震,12,阵营2 胜利,"貂蝉,杨玉环,司空震,韩信,张飞","元歌,小乔,苍,哪吒,刘邦"
苍,司空震,13,阵营1 胜利,"马超,貂蝉,司空震,铠,钟馗","哪吒,女娲,苍,孙悟空,太乙真人"
苍,司空震,14,阵营1 胜利,"钟无艳,女娲,苍,马超,苏烈","曹操,沈梦溪,司空震,宫本武藏,刘邦"
苍,司空震,15,阵营2 胜利,"元歌,甄姬,司空震,诸葛亮,廉颇","花木兰,海诺,苍,盘古,赵怀真"
苍,司空震,16,阵营1 胜利,"关羽,嫦娥,司空震,百里玄策,刘邦","曹操,大乔,苍,韩信,大禹"
苍,司空震,17,阵营1 胜利,"曹操,西施,司空震,阿古朵,少司缘","老夫子,诸葛亮,苍,孙悟空,刘邦"
苍,司空震,18,阵营2 胜利,"元歌,沈梦溪,苍,裴擒虎,杨玉环","马超,女娲,司空震,韩信,大禹"
苍,司空震,19,阵营2 胜利,"狂铁,小乔,司空震,暃,少司缘","曹操,不知火舞,苍,裴擒虎,张飞"
苍,莱西奥,1,阵营1 胜利,"大司命,杨玉环,苍,澜,苏烈","司空震,不知火舞,莱西奥,宫本武藏,廉颇"
苍,莱西奥,2,阵营1 胜利,"孙策,貂蝉,苍,元流之子(刺客),苏烈","老夫子,诸葛亮,莱西奥,马超,少司缘"
苍,莱西奥,3,阵营2 胜利,"芈月,貂蝉,苍,典韦,廉颇","梦奇,杨玉环,莱西奥,暃,大禹"
苍,莱西奥,4,阵营2 胜利,"老夫子,诸葛亮,苍,梦奇,苏烈","蒙恬,沈梦溪,莱西奥,韩信,廉颇"
苍,莱西奥,5,阵营2 胜利,"狂铁,不知火舞,苍,裴擒虎,苏烈","元歌,甄姬,莱西奥,铠,大禹"
苍,莱西奥,6,阵营2 胜利,"孙策,杨玉环,莱西奥,哪吒,太乙真人","程咬金,干将莫邪,苍,裴擒虎,大禹"
苍,莱西奥,7,阵营2 胜利,"司空震,安琪拉,莱西奥,大司命,苏烈","狂铁,甄姬,苍,马超,太乙真人"
苍,莱西奥,8,阵营1 胜利,"元歌,太乙真人,苍,曜,少司缘","关羽,高渐离,莱西奥,裴擒虎,大乔"
苍,莱西奥,9,阵营2 胜利,"影,杨玉环,莱西奥,马超,张飞","姬小满,沈梦溪,苍,云缨,刘邦"
苍,莱西奥,10,阵营1 胜利,"夏洛特,不知火舞,莱西奥,孙悟空,元流之子(辅助)","程咬金,嫦娥,苍,澜,张飞"
苍,莱西奥,11,阵营1 胜利,"老夫子,不知火舞,莱西奥,云缨,张飞","亚连,沈梦溪,苍,李白,大禹"
苍,莱西奥,12,阵营1 胜利,"夏侯惇,不知火舞,莱西奥,阿古朵,钟馗","影,西施,苍,裴擒虎,元流之子(辅助)"
苍,莱西奥,13,阵营1 胜利,"吕布,安琪拉,莱西奥,橘右京,张飞","项羽,海诺,苍,诸葛亮,廉颇"
苍,莱西奥,14,阵营1 胜利,"关羽,武则天,莱西奥,裴擒虎,瑶","司空震,杨玉环,苍,宫本武藏,鲁班大师"
苍,莱西奥,15,阵营1 胜利,"影,杨玉环,苍,宫本武藏,大乔","程咬金,女娲,莱西奥,露娜,刘邦"
苍,莱西奥,16,阵营1 胜利,"老夫子,甄姬,苍,镜,刘邦","元歌,女娲,莱西奥,橘右京,少司缘"
苍,莱西奥,17,阵营1 胜利,"蒙恬,甄姬,莱西奥,韩信,杨玉环","元歌,海月,苍,赵云,元流之子(辅助)"
苍,莱西奥,18,阵营2 胜利,"花木兰,沈梦溪,莱西奥,雅典娜,鬼谷子","关羽,武则天,苍,韩信,空空儿"
苍,莱西奥,19,阵营1 胜利,"司空震,小乔,莱西奥,孙悟空,少司缘","大司命,貂蝉,苍,赵云,刘邦"
苍,戈娅,1,阵营1 胜利,"曹操,嫦娥,戈娅,镜,杨玉环","蚩奼,海月,苍,裴擒虎,大乔"
苍,戈娅,2,阵营2 胜利,"司空震,貂蝉,苍,马超,大禹","芈月,弈星,戈娅,橘右京,张飞"
苍,戈娅,3,阵营1 胜利,"元歌,甄姬,戈娅,马超,太乙真人","司空震,不知火舞,苍,哪吒,张飞"
苍,戈娅,4,阵营1 胜利,"花木兰,嫦娥,戈娅,裴擒虎,太乙真人","影,沈梦溪,苍,镜,刘邦"
苍,戈娅,5,阵营1 胜利,"司空震,诸葛亮,苍,孙悟空,少司缘","狂铁,沈梦溪,戈娅,镜,张飞"
苍,戈娅,6,阵营1 胜利,"元歌,沈梦溪,苍,云缨,少司缘","影,貂蝉,戈娅,宫本武藏,张飞"
苍,戈娅,7,阵营2 胜利,"白起,米莱狄,戈娅,赵云,钟馗","梦奇,大乔,苍,镜,刘禅"
苍,戈娅,8,阵营2 胜利,"姬小满,不知火舞,苍,阿古朵,苏烈","曹操,女娲,戈娅,马超,少司缘"
苍,戈娅,9,阵营1 胜利,"哪吒,甄姬,苍,雅典娜,大禹","狂铁,安琪拉,戈娅,百里玄策,元流之子(辅助)"
苍,戈娅,10,阵营1 胜利,"影,姜子牙,苍,典韦,大乔","夏洛特,女娲,戈娅,露娜,空空儿"
苍,戈娅,11,阵营2 胜利,"芈月,上官婉儿,戈娅,杨戬,大乔","狂铁,沈梦溪,苍,赵云,元流之子(辅助)"
苍,戈娅,12,阵营1 胜利,"吕布,小乔,戈娅,诸葛亮,元流之子(辅助)","哪吒,沈梦溪,苍,云缨,苏烈"
苍,戈娅,13,阵营1 胜利,"司空震,小乔,戈娅,暃,张飞","猪八戒,女娲,苍,百里玄策,苏烈"
苍,戈娅,14,阵营1 胜利,"哪吒,嫦娥,戈娅,云缨,张良","貂蝉,沈梦溪,苍,孙悟空,张飞"
苍,戈娅,15,阵营1 胜利,"老夫子,女娲,苍,镜,杨玉环","影,不知火舞,戈娅,大司命,刘邦"
苍,戈娅,16,阵营1 胜利,"关羽,嫦娥,苍,司马懿,杨玉环","元歌,上官婉儿,戈娅,百里玄策,赵怀真"
苍,戈娅,17,阵营1 胜利,"蚩奼,安琪拉,戈娅,铠,张良","曹操,诸葛亮,苍,云缨,刘邦"
苍,戈娅,18,阵营1 胜利,"影,干将莫邪,苍,铠,太乙真人","曹操,西施,戈娅,百里玄策,张飞"
苍,戈娅,19,阵营2 胜利,"影,诸葛亮,苍,露娜,张飞","哪吒,女娲,戈娅,铠,刘禅"
苍,元流之子(射手),1,阵营1 胜利,"影,沈梦溪,苍,云缨,鲁班大师","马超,海诺,元流之子(射手),刘备,苏烈"
苍,元流之子(射手),2,阵营2 胜利,"哪吒,海诺,元流之子(射手),宫本武藏,刘邦","老夫子,女娲,苍,马超,张飞"
苍,元流之子(射手),3,阵营2 胜利,"兰陵王,海月,苍,梦奇,少司缘","哪吒,杨玉环,元流之子(射手),娜可露露,赵怀真"
苍,元流之子(射手),4,阵营2 胜利,"关羽,女娲,苍,裴擒虎,苏烈","曹操,海月,元流之子(射手),韩信,廉颇"
苍,元流之子(射手),5,阵营1 胜利,"影,女娲,元流之子(射手),典韦,赵怀真","蒙恬,嫦娥,苍,马超,杨玉环"
苍,元流之子(射手),6,阵营1 胜利,"花木兰,貂蝉,苍,露娜,刘邦","芈月,女娲,元流之子(射手),司空震,大禹"
苍,元流之子(射手),7,阵营1 胜利,,未集齐10人
苍,元流之子(射手),8,阵营1 胜利,"亚瑟,嫦娥,元流之子(射手),梦奇,张飞","狂铁,沈梦溪,苍,裴擒虎,鲁班大师"
苍,元流之子(射手),9,阵营1 胜利,"白起,女娲,元流之子(射手),云缨,大乔","哪吒,嫦娥,苍,阿古朵,大禹"
苍,元流之子(射手),10,阵营1 胜利,"夏洛特,海诺,元流之子(射手),裴擒虎,大禹","马超,嫦娥,苍,橘右京,少司缘"
苍,元流之子(射手),11,阵营2 胜利,"曹操,杨玉环,元流之子(射手),典韦,太乙真人","元歌,女娲,苍,大司命,张飞"
苍,元流之子(射手),12,阵营1 胜利,"元歌,墨子,元流之子(射手),宫本武藏,盾山","关羽,不知火舞,苍,裴擒虎,大禹"
苍,元流之子(射手),13,阵营1 胜利,"达摩,甄姬,苍,刘备,刘邦","钟无艳,安琪拉,元流之子(射手),李白,张飞"
苍,元流之子(射手),14,阵营1 胜利,"关羽,嫦娥,元流之子(射手),李白,廉颇","哪吒,大乔,苍,镜,刘邦"
苍,元流之子(射手),15,阵营2 胜利,"曹操,沈梦溪,苍,元流之子(坦克),少司缘","老夫子,大乔,元流之子(射手),大司命,苏烈"
苍,元流之子(射手),16,阵营1 胜利,"关羽,王昭君,元流之子(射手),赵云,苏烈","老夫子,大乔,苍,孙悟空,钟馗"
苍,元流之子(射手),17,阵营2 胜利,"司空震,干将莫邪,苍,橘右京,张飞","影,海月,元流之子(射手),赵云,钟馗"
苍,元流之子(射手),18,阵营1 胜利,"项羽,干将莫邪,苍,露娜,苏烈","司空震,杨玉环,元流之子(射手),宫本武藏,太乙真人"
苍,元流之子(射手),19,阵营1 胜利,"兰陵王,杨玉环,苍,暃,元流之子(辅助)","蚩奼,弈星,元流之子(射手),云缨,大乔"
黄忠,百里守约,1,阵营2 胜利,"花木兰,不知火舞,黄忠,云缨,刘邦","狂铁,女娲,百里守约,宫本武藏,少司缘"
黄忠,百里守约,2,阵营2 胜利,"哪吒,甄姬,黄忠,裴擒虎,苏烈","司空震,沈梦溪,百里守约,大司命,廉颇"
黄忠,百里守约,3,阵营1 胜利,"杨戬,海诺,黄忠,橘右京,盾山","司空震,大乔,百里守约,宫本武藏,大禹"
黄忠,百里守约,4,阵营2 胜利,"蚩奼,高渐离,百里守约,韩信,赵怀真","曹操,武则天,黄忠,铠,朵莉亚"
黄忠,百里守约,5,阵营2 胜利,"狂铁,大乔,黄忠,孙悟空,苏烈","曹操,甄姬,百里守约,铠,桑启"
黄忠,百里守约,6,阵营1 胜利,"蚩奼,杨玉环,黄忠,云缨,大禹","曹操,元流之子(法师),百里守约,橘右京,墨子"
黄忠,百里守约,7,阵营2 胜利,"哪吒,武则天,黄忠,刘备,庄周","达摩,大乔,百里守约,铠,大禹"
黄忠,百里守约,8,阵营2 胜利,"白起,貂蝉,百里守约,铠,刘邦","哪吒,不知火舞,黄忠,李白,东皇太一"
黄忠,百里守约,9,阵营1 胜利,"司空震,女娲,百里守约,马超,钟馗","关羽,沈梦溪,黄忠,元流之子(刺客),赵怀真"
黄忠,百里守约,10,阵营2 胜利,"孙悟空,小乔,黄忠,裴擒虎,瑶","元歌,海诺,百里守约,韩信,苏烈"
黄忠,百里守约,11,阵营1 胜利,"曹操,嫦娥,百里守约,铠,盾山","马超,貂蝉,黄忠,元流之子(刺客),太乙真人"
黄忠,百里守约,12,阵营2 胜利,"花木兰,上官婉儿,黄忠,元流之子(刺客),少司缘","关羽,妲己,百里守约,阿古朵,墨子"
黄忠,百里守约,13,阵营1 胜利,"司空震,甄姬,百里守约,云缨,瑶","哪吒,大乔,黄忠,露娜,刘邦"
黄忠,百里守约,14,阵营2 胜利,"杨戬,沈梦溪,黄忠,诸葛亮,杨玉环","元歌,女娲,百里守约,铠,大禹"
黄忠,百里守约,15,阵营1 胜利,"元歌,甄姬,黄忠,云缨,项羽","夏洛特,海月,百里守约,铠,张飞"
黄忠,百里守约,16,阵营2 胜利,"马超,女娲,百里守约,铠,钟馗","曹操,大乔,黄忠,娜可露露,张飞"
黄忠,百里守约,17,阵营2 胜利,"夏洛特,弈星,黄忠,杨戬,赵怀真","海诺,干将莫邪,百里守约,李白,空空儿"
黄忠,百里守约,18,阵营2 胜利,"夏洛特,女娲,黄忠,裴擒虎,鲁班大师","元歌,小乔,百里守约,赵云,庄周"
黄忠,百里守约,19,阵营2 胜利,"哪吒,沈梦溪,黄忠,裴擒虎,鲁班大师","老夫子,杨玉环,百里守约,橘右京,苏烈"
黄忠,公孙离,1,阵营2 胜利,"哪吒,不知火舞,黄忠,镜,少司缘","亚瑟,杨玉环,公孙离,马超,太乙真人"
黄忠,公孙离,2,阵营2 胜利,"老夫子,貂蝉,公孙离,暃,苏烈","哪吒,嫦娥,黄忠,李元芳,廉颇"
黄忠,公孙离,3,阵营2 胜利,"关羽,大乔,黄忠,镜,廉颇","狂铁,嫦娥,公孙离,娜可露露,少司缘"
黄忠,公孙离,4,阵营1 胜利,"老夫子,沈梦溪,公孙离,暃,少司缘","花木兰,女娲,黄忠,李元芳,张飞"
黄忠,公孙离,5,阵营2 胜利,"关羽,杨玉环,黄忠,云中君,大乔","哪吒,沈梦溪,公孙离,雅典娜,少司缘"
黄忠,公孙离,6,阵营1 胜利,"花木兰,妲己,公孙离,阿古朵,刘邦","关羽,诸葛亮,黄忠,马超,大禹"
黄忠,公孙离,7,阵营2 胜利,"曹操,武则天,黄忠,马超,杨玉环","哪吒,嫦娥,公孙离,裴擒虎,苏烈"
黄忠,公孙离,8,阵营1 胜利,"元歌,诸葛亮,公孙离,宫本武藏,苏烈","狂铁,女娲,黄忠,镜,盾山"
黄忠,公孙离,9,阵营2 胜利,"关羽,沈梦溪,黄忠,娜可露露,太乙真人","曹操,嫦娥,公孙离,孙悟空,苏烈"
黄忠,公孙离,10,阵营2 胜利,"影,甄姬,公孙离,马超,少司缘","哪吒,嫦娥,黄忠,裴擒虎,苏烈"
黄忠,公孙离,11,阵营1 胜利,"程咬金,弈星,黄忠,裴擒虎,苏烈","蒙恬,武则天,公孙离,暃,大禹"
黄忠,公孙离,12,阵营2 胜利,"司空震,海月,公孙离,典韦,大禹","狂铁,小乔,黄忠,裴擒虎,刘邦"
黄忠,公孙离,13,阵营1 胜利,"貂蝉,弈星,黄忠,裴擒虎,鲁班大师","哪吒,海诺,公孙离,橘右京,张飞"
黄忠,公孙离,14,阵营1 胜利,"曹操,沈梦溪,黄忠,裴擒虎,张飞","老夫子,不知火舞,公孙离,刘备,空空儿"
黄忠,公孙离,15,阵营2 胜利,"曹操,甄姬,黄忠,孙悟空,杨玉环","白起,小乔,公孙离,典韦,大乔"
黄忠,公孙离,16,阵营1 胜利,"元歌,嫦娥,黄忠,大司命,赵怀真","马超,沈梦溪,公孙离,暃,苏烈"
黄忠,公孙离,17,阵营1 胜利,"程咬金,海月,黄忠,镜,朵莉亚","司空震,海诺,公孙离,娜可露露,刘邦"
黄忠,公孙离,18,阵营2 胜利,"蒙恬,女娲,公孙离,云缨,少司缘","狂铁,安琪拉,黄忠,曜,太乙真人"
黄忠,公孙离,19,阵营1 胜利,"元歌,沈梦溪,公孙离,哪吒,刘邦","司空震,甄姬,黄忠,百里玄策,张飞"
黄忠,李信,1,阵营2 胜利,"孙策,周瑜,李信,镜,少司缘","夏洛特,海诺,黄忠,韩信,刘邦"
黄忠,李信,2,阵营1 胜利,"马超,海诺,李信,铠,瑶","影,貂蝉,黄忠,娜可露露,钟馗"
黄忠,李信,3,阵营2 胜利,"哪吒,安琪拉,黄忠,镜,项羽","影,沈梦溪,李信,裴擒虎,苏烈"
黄忠,李信,4,阵营2 胜利,"曹操,不知火舞,李信,裴擒虎,刘邦","影,嫦娥,黄忠,韩信,大乔"
黄忠,李信,5,阵营1 胜利,"芈月,不知火舞,黄忠,司马懿,苏烈","蚩奼,安琪拉,李信,镜,鲁班大师"
黄忠,李信,6,阵营1 胜利,"马超,沈梦溪,李信,阿古朵,元流之子(辅助)","司空震,高渐离,黄忠,镜,太乙真人"
黄忠,李信,7,阵营1 胜利,"夏洛特,嫦娥,黄忠,韩信,大禹","哪吒,周瑜,李信,马超,赵怀真"
黄忠,李信,8,阵营2 胜利,"吕布,海诺,李信,裴擒虎,盾山","杨戬,西施,黄忠,镜,廉颇"
黄忠,李信,9,阵营2 胜利,"刘邦,武则天,李信,裴擒虎,张良","程咬金,沈梦溪,黄忠,赵云,少司缘"
黄忠,李信,10,阵营1 胜利,"钟无艳,海诺,黄忠,大司命,张飞","关羽,沈梦溪,李信,孙悟空,盾山"
黄忠,李信,11,阵营1 胜利,"司空震,高渐离,李信,云中君,廉颇","曹操,弈星,黄忠,云缨,苏烈"
黄忠,李信,12,阵营2 胜利,"狂铁,大乔,黄忠,梦奇,孙膑","关羽,不知火舞,李信,橘右京,苏烈"
黄忠,李信,13,阵营2 胜利,"关羽,王昭君,李信,哪吒,元流之子(辅助)","马超,女娲,黄忠,百里玄策,少司缘"
黄忠,李信,14,阵营2 胜利,"橘右京,干将莫邪,黄忠,裴擒虎,刘邦","哪吒,小乔,李信,梦奇,少司缘"
黄忠,李信,15,阵营1 胜利,"夏洛特,貂蝉,黄忠,露娜,刘邦","哪吒,女娲,李信,宫本武藏,盾山"
黄忠,李信,16,阵营1 胜利,"司空震,嫦娥,黄忠,韩信,张飞","哪吒,小乔,李信,云缨,赵怀真"
黄忠,李信,17,阵营1 胜利,"影,沈梦溪,黄忠,百里玄策,刘邦","司空震,嫦娥,李信,马超,赵怀真"
黄忠,李信,18,阵营2 胜利,"影,诸葛亮,黄忠,百里玄策,少司缘","白起,女娲,李信,杨戬,大禹"
黄忠,李信,19,阵营2 胜利,"亚连,不知火舞,黄忠,韩信,张飞","狂铁,西施,李信,夏侯惇,少司缘"
黄忠,伽罗,1,阵营1 胜利,"马超,元流之子(法师),伽罗,大司命,苏烈","关羽,海月,黄忠,宫本武藏,赵怀真"
黄忠,伽罗,2,阵营2 胜利,"狂铁,海诺,黄忠,哪吒,大禹","司空震,扁鹊,伽罗,宫本武藏,廉颇"
黄忠,伽罗,3,阵营1 胜利,"司空震,杨玉环,黄忠,猪八戒,张飞","关羽,金蝉,伽罗,韩信,苏烈"
黄忠,伽罗,4,阵营1 胜利,"影,貂蝉,黄忠,孙悟空,大禹","元歌,小乔,伽罗,宫本武藏,鬼谷子"
黄忠,伽罗,5,阵营2 胜利,"影,海诺,伽罗,元流之子(刺客),苏烈","白起,貂蝉,黄忠,赵云,刘邦"
黄忠,伽罗,6,阵营1 胜利,"曹操,嫦娥,黄忠,镜,少司缘","芈月,小乔,伽罗,铠,元流之子(辅助)"
黄忠,伽罗,7,阵营2 胜利,"姬小满,弈星,伽罗,兰陵王,张飞","老夫子,嫦娥,黄忠,铠,桑启"
黄忠,伽罗,8,阵营2 胜利,"哪吒,甄姬,伽罗,宫本武藏,少司缘","司空震,沈梦溪,黄忠,兰陵王,盾山"
黄忠,敖隐,1,阵营2 胜利,"钟无艳,杨玉环,黄忠,刘备,太乙真人","狂铁,武则天,敖隐,韩信,墨子"
黄忠,敖隐,2,阵营1 胜利,"吕布,海诺,敖隐,裴擒虎,张飞","亚连,小乔,黄忠,刘备,大禹"
黄忠,敖隐,3,阵营1 胜利,"狂铁,沈梦溪,黄忠,暃,刘邦","哪吒,诸葛亮,敖隐,元流之子(刺客),盾山"
黄忠,敖隐,4,阵营2 胜利,"马超,貂蝉,敖隐,裴擒虎,大禹","曹操,海诺,黄忠,宫本武藏,鲁班大师"
黄忠,敖隐,5,阵营2 胜利,"关羽,不知火舞,敖隐,裴擒虎,项羽","马超,沈梦溪,黄忠,铠,太乙真人"
黄忠,敖隐,6,阵营2 胜利,"哪吒,元流之子(法师),敖隐,橘右京,桑启","蚩奼,妲己,黄忠,大司命,太乙真人"
黄忠,敖隐,7,阵营2 胜利,"芈月,沈梦溪,敖隐,橘右京,少司缘","夏洛特,不知火舞,黄忠,盘古,刘邦"
黄忠,敖隐,8,阵营2 胜利,"狂铁,女娲,敖隐,镜,大禹","哪吒,甄姬,黄忠,裴擒虎,张飞"
黄忠,敖隐,9,阵营2 胜利,"曜,沈梦溪,敖隐,云缨,元流之子(辅助)","狂铁,女娲,黄忠,诸葛亮,张飞"
黄忠,敖隐,10,阵营2 胜利,"曹操,女娲,黄忠,哪吒,盾山","司空震,甄姬,敖隐,阿古朵,张飞"
黄忠,敖隐,11,阵营1 胜利,"曹操,诸葛亮,敖隐,阿古朵,元流之子(辅助)","达摩,沈梦溪,黄忠,铠,太乙真人"
黄忠,敖隐,12,阵营1 胜利,"关羽,杨玉环,黄忠,哪吒,刘邦","元歌,沈梦溪,敖隐,露娜,大禹"
黄忠,敖隐,13,阵营2 胜利,"元歌,女娲,黄忠,元流之子(坦克),大乔","蒙恬,嬴政,敖隐,云缨,刘邦"
黄忠,敖隐,14,阵营1 胜利,"孙策,弈星,敖隐,韩信,大禹","狂铁,沈梦溪,黄忠,云中君,张飞"
黄忠,敖隐,15,阵营2 胜利,"夏洛特,嫦娥,敖隐,阿古朵,张飞","姬小满,姜子牙,黄忠,孙悟空,赵怀真"
黄忠,敖隐,16,阵营1 胜利,"老夫子,甄姬,敖隐,阿古朵,元流之子(辅助)","狂铁,嬴政,黄忠,马超,张飞"
黄忠,敖隐,17,阵营2 胜利,"曹操,沈梦溪,敖隐,司马懿,刘邦","司空震,干将莫邪,黄忠,马超,蔡文姬"
黄忠,敖隐,18,阵营2 胜利,"元歌,海月,敖隐,裴擒虎,杨玉环","姬小满,海诺,黄忠,芈月,元流之子(辅助)"
黄忠,敖隐,19,阵营2 胜利,"元歌,安琪拉,敖隐,元流之子(坦克),少司缘","狂铁,甄姬,黄忠,暃,张飞"
黄忠,蒙犽,1,阵营1 胜利,"夏洛特,沈梦溪,蒙犽,司马懿,刘邦","达摩,大乔,黄忠,橘右京,张飞"
黄忠,蒙犽,2,阵营2 胜利,"狂铁,不知火舞,蒙犽,镜,少司缘","杨戬,女娲,黄忠,暃,苏烈"
黄忠,蒙犽,3,阵营1 胜利,"元歌,女娲,蒙犽,李白,刘邦","钟无艳,王昭君,黄忠,裴擒虎,大禹"
黄忠,蒙犽,4,阵营1 胜利,"猪八戒,大乔,黄忠,阿古朵,张良","花木兰,嫦娥,蒙犽,云缨,少司缘"
黄忠,蒙犽,5,阵营2 胜利,"曹操,嫦娥,黄忠,赵云,少司缘","关羽,不知火舞,蒙犽,宫本武藏,元流之子(辅助)"
黄忠,蒙犽,6,阵营2 胜利,"蒙恬,沈梦溪,黄忠,暃,盾山","姬小满,小乔,蒙犽,露娜,少司缘"
黄忠,蒙犽,7,阵营1 胜利,"曹操,女娲,黄忠,孙悟空,盾山","哪吒,沈梦溪,蒙犽,赵云,大禹"
黄忠,蒙犽,8,阵营2 胜利,"司空震,女娲,黄忠,镜,少司缘","哪吒,不知火舞,蒙犽,宫本武藏,空空儿"
黄忠,蒙犽,9,阵营1 胜利,"兰陵王,上官婉儿,黄忠,马超,瑶","亚瑟,貂蝉,蒙犽,百里玄策,朵莉亚"
黄忠,蒙犽,10,阵营2 胜利,"曹操,海诺,黄忠,裴擒虎,盾山","蒙恬,沈梦溪,蒙犽,夏洛特,张飞"
黄忠,蒙犽,11,阵营2 胜利,"花木兰,沈梦溪,蒙犽,百里玄策,瑶","狂铁,海月,黄忠,孙悟空,大乔"
黄忠,蒙犽,12,阵营1 胜利,"狂铁,王昭君,黄忠,曹操,刘邦","蒙恬,小乔,蒙犽,裴擒虎,赵怀真"
黄忠,蒙犽,13,阵营2 胜利,"关羽,西施,蒙犽,宫本武藏,少司缘","司空震,大乔,黄忠,铠,蔡文姬"
黄忠,蒙犽,14,阵营2 胜利,"司空震,嫦娥,蒙犽,云缨,刘邦","狂铁,貂蝉,黄忠,孙悟空,大禹"
黄忠,蒙犽,15,阵营1 胜利,"达摩,小乔,蒙犽,孙悟空,大禹","蚩奼,嫦娥,黄忠,韩信,张飞"
