英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
沈梦溪,嫦娥,2,阵营2 胜利,"元歌,沈梦溪,孙权,司马懿,张飞","影,嫦娥,戈娅,马超,大乔"
沈梦溪,嫦娥,3,阵营2 胜利,"钟无艳,嫦娥,公孙离,刘备,廉颇","马超,沈梦溪,戈娅,露娜,大乔"
沈梦溪,嫦娥,4,阵营2 胜利,"元歌,嫦娥,戈娅,影,太乙真人","关羽,沈梦溪,李信,铠,大乔"
沈梦溪,嫦娥,5,阵营1 胜利,"曹操,沈梦溪,戈娅,云缨,大乔","夏洛特,嫦娥,虞姬,诸葛亮,盾山"
沈梦溪,嫦娥,6,阵营1 胜利,"老夫子,沈梦溪,蚩奼,雅典娜,少司缘","花木兰,嫦娥,元流之子(射手),镜,项羽"
沈梦溪,嫦娥,7,阵营1 胜利,"关羽,嫦娥,司空震,宫本武藏,元流之子(坦克)","老夫子,沈梦溪,戈娅,铠,少司缘"
沈梦溪,嫦娥,8,阵营2 胜利,"蚩奼,嫦娥,敖隐,大司命,刘邦","老夫子,沈梦溪,李信,韩信,张飞"
沈梦溪,嫦娥,9,阵营2 胜利,"蚩奼,嫦娥,戈娅,大司命,苏烈","曹操,沈梦溪,孙权,暃,太乙真人"
沈梦溪,嫦娥,10,阵营2 胜利,"哪吒,嫦娥,李元芳,暃,元流之子(辅助)","老夫子,沈梦溪,元流之子(射手),典韦,太乙真人"
沈梦溪,嫦娥,11,阵营1 胜利,"曹操,沈梦溪,蚩奼,韩信,张飞","蒙恬,嫦娥,苍,百里玄策,大乔"
沈梦溪,嫦娥,12,阵营1 胜利,"蚩奼,沈梦溪,狄仁杰,橘右京,刘邦","影,嫦娥,孙权,铠,张飞"
沈梦溪,嫦娥,13,阵营2 胜利,"哪吒,沈梦溪,敖隐,宫本武藏,张飞","曹操,嫦娥,元流之子(射手),阿古朵,少司缘"
沈梦溪,嫦娥,14,阵营1 胜利,"狂铁,沈梦溪,公孙离,裴擒虎,张飞","孙悟空,嫦娥,李信,镜,盾山"
沈梦溪,嫦娥,15,阵营1 胜利,"狂铁,沈梦溪,蚩奼,大司命,赵怀真","吕布,嫦娥,元流之子(射手),镜,张飞"
沈梦溪,嫦娥,16,阵营2 胜利,"花木兰,嫦娥,戈娅,马超,大乔","影,沈梦溪,蚩奼,镜,元流之子(辅助)"
沈梦溪,嫦娥,17,阵营2 胜利,"夏洛特,嫦娥,蚩奼,云缨,元流之子(辅助)","夏侯惇,沈梦溪,公孙离,百里玄策,太乙真人"
沈梦溪,嫦娥,18,阵营1 胜利,"哪吒,沈梦溪,元流之子(射手),暃,刘邦","马超,嫦娥,蚩奼,镜,鲁班大师"
沈梦溪,嫦娥,19,阵营1 胜利,"狂铁,嫦娥,公孙离,镜,少司缘","马超,沈梦溪,艾琳,宫本武藏,盾山"
沈梦溪,海月,1,阵营2 胜利,"曹操,海月,戈娅,盘古,少司缘","吕布,沈梦溪,元流之子(射手),裴擒虎,大禹"
沈梦溪,海月,2,阵营1 胜利,"蚩奼,海月,元流之子(射手),橘右京,张飞","夏洛特,沈梦溪,公孙离,铠,苏烈"
沈梦溪,海月,3,阵营1 胜利,"夏洛特,沈梦溪,李元芳,诸葛亮,太乙真人","元歌,海月,后羿,李白,盾山"
沈梦溪,海月,4,阵营2 胜利,"马超,海月,公孙离,阿古朵,刘邦","司空震,沈梦溪,戈娅,李元芳,项羽"
沈梦溪,海月,5,阵营1 胜利,"元歌,海月,孙尚香,马超,大乔","哪吒,沈梦溪,元流之子(射手),司马懿,盾山"
沈梦溪,海月,6,阵营1 胜利,"司空震,沈梦溪,蚩奼,赵云,少司缘","曹操,海月,元流之子(射手),盘古,张飞"
沈梦溪,海月,7,阵营2 胜利,"花木兰,沈梦溪,李信,露娜,大乔","橘右京,海月,戈娅,裴擒虎,刘邦"
沈梦溪,海月,8,阵营1 胜利,"哪吒,沈梦溪,元流之子(射手),杨戬,杨玉环","亚瑟,海月,敖隐,阿古朵,大禹"
沈梦溪,海月,9,阵营1 胜利,"司空震,海月,李信,橘右京,大禹","夏洛特,沈梦溪,公孙离,杨戬,太乙真人"
沈梦溪,海月,10,阵营2 胜利,"元歌,海月,苍,马超,大禹","哪吒,沈梦溪,公孙离,影,赵怀真"
沈梦溪,海月,11,阵营1 胜利,"影,沈梦溪,李元芳,司马懿,鲁班大师","哪吒,海月,元流之子(射手),暃,刘邦"
沈梦溪,海月,12,阵营1 胜利,"影,沈梦溪,敖隐,马超,元流之子(辅助)","狂铁,海月,马可波罗,孙悟空,墨子"
沈梦溪,海月,13,阵营1 胜利,"夏洛特,海月,蚩奼,铠,少司缘","老夫子,沈梦溪,狄仁杰,杨戬,元流之子(辅助)"
沈梦溪,海月,14,阵营2 胜利,"杨戬,海月,蚩奼,马超,张飞","芈月,沈梦溪,百里守约,孙悟空,盾山"
沈梦溪,海月,15,阵营1 胜利,"老夫子,沈梦溪,戈娅,赵云,少司缘","蒙恬,海月,孙权,马超,太乙真人"
沈梦溪,海月,16,阵营2 胜利,"姬小满,沈梦溪,公孙离,马超,杨玉环","关羽,海月,虞姬,暃,刘邦"
沈梦溪,海月,17,阵营1 胜利,"狂铁,沈梦溪,公孙离,司马懿,刘邦","达摩,海月,狄仁杰,大司命,少司缘"
沈梦溪,海月,18,阵营2 胜利,"元歌,海月,公孙离,马超,太乙真人","蒙恬,沈梦溪,元流之子(射手),孙悟空,赵怀真"
沈梦溪,海月,19,阵营2 胜利,"花木兰,海月,元流之子(射手),马超,赵怀真","关羽,沈梦溪,戈娅,赵云,太乙真人"
沈梦溪,西施,1,阵营1 胜利,"狂铁,沈梦溪,元流之子(射手),马超,少司缘","姬小满,西施,艾琳,娜可露露,大禹"
沈梦溪,西施,2,阵营2 胜利,"蚩奼,沈梦溪,公孙离,娜可露露,张飞","曹操,西施,元流之子(射手),杨戬,少司缘"
沈梦溪,西施,3,阵营2 胜利,"司空震,西施,元流之子(射手),宫本武藏,刘邦","马超,沈梦溪,戈娅,裴擒虎,鲁班大师"
沈梦溪,西施,4,阵营1 胜利,"司空震,沈梦溪,元流之子(射手),刘备,张飞","哪吒,西施,虞姬,杨戬,盾山"
沈梦溪,西施,5,阵营1 胜利,"曹操,沈梦溪,艾琳,韩信,墨子","马超,西施,元流之子(射手),铠,张飞"
沈梦溪,西施,6,阵营1 胜利,"亚瑟,西施,戈娅,暃,刘邦","司空震,沈梦溪,虞姬,杨戬,元流之子(辅助)"
沈梦溪,西施,7,阵营1 胜利,"蚩奼,沈梦溪,敖隐,镜,廉颇","元歌,西施,虞姬,韩信,张飞"
沈梦溪,西施,8,阵营2 胜利,"哪吒,沈梦溪,孙权,百里玄策,元流之子(辅助)","司空震,西施,李信,镜,盾山"
沈梦溪,西施,9,阵营1 胜利,"司空震,沈梦溪,蚩奼,典韦,空空儿","曹操,西施,元流之子(射手),百里玄策,盾山"
沈梦溪,西施,10,阵营2 胜利,"廉颇,沈梦溪,黄忠,暃,项羽","孙策,西施,狄仁杰,司马懿,大禹"
沈梦溪,西施,11,阵营2 胜利,"狂铁,西施,敖隐,孙悟空,大禹","姬小满,沈梦溪,虞姬,橘右京,张飞"
沈梦溪,西施,12,阵营1 胜利,"老夫子,沈梦溪,公孙离,兰陵王,鲁班大师","司空震,西施,蚩奼,裴擒虎,盾山"
沈梦溪,西施,13,阵营2 胜利,"老夫子,沈梦溪,狄仁杰,阿古朵,桑启","白起,西施,元流之子(射手),裴擒虎,少司缘"
沈梦溪,西施,14,阵营2 胜利,"司空震,沈梦溪,戈娅,铠,刘邦","曹操,西施,孙权,赵云,少司缘"
沈梦溪,西施,15,阵营2 胜利,"司空震,沈梦溪,孙权,云缨,张飞","梦奇,西施,元流之子(射手),阿古朵,太乙真人"
沈梦溪,西施,16,阵营2 胜利,"关羽,西施,戈娅,铠,少司缘","曹操,沈梦溪,艾琳,李白,盾山"
沈梦溪,西施,17,阵营2 胜利,"狂铁,沈梦溪,戈娅,橘右京,大禹","哪吒,西施,蚩奼,大司命,苏烈"
沈梦溪,西施,18,阵营2 胜利,"哪吒,沈梦溪,苍,宫本武藏,苏烈","曹操,西施,戈娅,典韦,少司缘"
沈梦溪,西施,19,阵营2 胜利,"关羽,沈梦溪,孙尚香,裴擒虎,蔡文姬","狂铁,西施,公孙离,杨戬,张飞"
沈梦溪,金蝉,1,阵营2 胜利,"曹操,沈梦溪,狄仁杰,镜,张飞","马超,金蝉,司空震,韩信,刘邦"
沈梦溪,金蝉,2,阵营2 胜利,"影,沈梦溪,蚩奼,裴擒虎,少司缘","哪吒,金蝉,狄仁杰,云缨,元流之子(辅助)"
沈梦溪,金蝉,3,阵营1 胜利,"亚连,沈梦溪,虞姬,宫本武藏,大乔","关羽,金蝉,元流之子(射手),橘右京,赵怀真"
沈梦溪,金蝉,4,阵营2 胜利,"钟无艳,沈梦溪,虞姬,韩信,元流之子(辅助)","达摩,金蝉,狄仁杰,大司命,蔡文姬"
沈梦溪,金蝉,5,阵营2 胜利,"蒙恬,金蝉,公孙离,元流之子(刺客),张飞","狂铁,沈梦溪,李信,铠,少司缘"
沈梦溪,金蝉,6,阵营1 胜利,"吕布,金蝉,公孙离,娜可露露,杨玉环","影,沈梦溪,虞姬,暃,张飞"
沈梦溪,金蝉,7,阵营1 胜利,"关羽,沈梦溪,戈娅,镜,廉颇","哪吒,金蝉,百里守约,娜可露露,太乙真人"
沈梦溪,金蝉,8,阵营1 胜利,"达摩,金蝉,元流之子(射手),曜,盾山","蚩奼,沈梦溪,百里守约,铠,大禹"
沈梦溪,金蝉,9,阵营2 胜利,"狂铁,沈梦溪,戈娅,镜,元流之子(坦克)","关羽,金蝉,元流之子(射手),李元芳,苏烈"
沈梦溪,金蝉,10,阵营1 胜利,"狂铁,金蝉,敖隐,裴擒虎,苏烈","赵怀真,沈梦溪,艾琳,露娜,庄周"
沈梦溪,金蝉,11,阵营2 胜利,"蚩奼,金蝉,元流之子(射手),诸葛亮,东皇太一","蒙恬,沈梦溪,戈娅,杨戬,大乔"
沈梦溪,金蝉,12,阵营1 胜利,"钟无艳,沈梦溪,戈娅,芈月,刘邦","蒙恬,金蝉,元流之子(射手),李白,项羽"
沈梦溪,金蝉,13,阵营1 胜利,"廉颇,沈梦溪,戈娅,韩信,大乔","狂铁,金蝉,孙权,司马懿,苏烈"
沈梦溪,金蝉,14,阵营2 胜利,"司空震,沈梦溪,鲁班七号,韩信,少司缘","花木兰,金蝉,苍,裴擒虎,墨子"
沈梦溪,金蝉,15,阵营1 胜利,"哪吒,沈梦溪,敖隐,镜,刘邦","狂铁,金蝉,百里守约,元流之子(刺客),太乙真人"
沈梦溪,金蝉,16,阵营2 胜利,"蚩奼,金蝉,敖隐,阿古朵,杨玉环","曹操,沈梦溪,虞姬,元流之子(坦克),夏侯惇"
沈梦溪,金蝉,17,阵营1 胜利,"马超,沈梦溪,苍,杨戬,大禹","司空震,金蝉,戈娅,宫本武藏,太乙真人"
沈梦溪,金蝉,18,阵营1 胜利,"哪吒,沈梦溪,敖隐,孙悟空,张飞","亚瑟,金蝉,元流之子(射手),裴擒虎,刘邦"
沈梦溪,金蝉,19,阵营2 胜利,"哪吒,沈梦溪,狄仁杰,裴擒虎,大禹","司空震,金蝉,元流之子(射手),赵云,廉颇"
沈梦溪,海诺,1,阵营1 胜利,"司空震,沈梦溪,孙尚香,百里玄策,盾山","达摩,海诺,元流之子(射手),韩信,少司缘"
沈梦溪,海诺,2,阵营2 胜利,"哪吒,沈梦溪,虞姬,大司命,刘邦","曹操,海诺,元流之子(射手),杨戬,朵莉亚"
沈梦溪,海诺,3,阵营2 胜利,"哪吒,海诺,元流之子(射手),裴擒虎,少司缘","曹操,沈梦溪,狄仁杰,孙悟空,盾山"
沈梦溪,海诺,4,阵营2 胜利,"哪吒,海诺,公孙离,裴擒虎,杨玉环","蚩奼,沈梦溪,元流之子(射手),典韦,张飞"
沈梦溪,海诺,5,阵营1 胜利,"蚩奼,海诺,元流之子(射手),露娜,廉颇","狂铁,沈梦溪,虞姬,诸葛亮,张良"
沈梦溪,海诺,6,阵营1 胜利,"影,沈梦溪,苍,云缨,鲁班大师","马超,海诺,元流之子(射手),刘备,苏烈"
沈梦溪,海诺,7,阵营2 胜利,"哪吒,海诺,戈娅,镜,苏烈","刘邦,沈梦溪,公孙离,杨戬,太乙真人"
沈梦溪,海诺,8,阵营2 胜利,"猪八戒,海诺,公孙离,暃,少司缘","曹操,沈梦溪,元流之子(射手),大司命,刘邦"
沈梦溪,海诺,9,阵营2 胜利,"老夫子,海诺,元流之子(射手),裴擒虎,少司缘","哪吒,沈梦溪,蚩奼,镜,大禹"
沈梦溪,海诺,10,阵营1 胜利,"曹操,海诺,艾琳,元流之子(刺客),盾山","达摩,沈梦溪,戈娅,赵云,廉颇"
沈梦溪,海诺,11,阵营1 胜利,"狂铁,沈梦溪,艾琳,马超,太乙真人","曹操,海诺,苍,宫本武藏,苏烈"
沈梦溪,海诺,12,阵营1 胜利,"狂铁,海诺,艾琳,裴擒虎,西施","关羽,沈梦溪,公孙离,宫本武藏,少司缘"
沈梦溪,海诺,13,阵营2 胜利,"钟无艳,海诺,元流之子(射手),裴擒虎,刘邦","曹操,沈梦溪,暃,李信,鲁班大师"
沈梦溪,海诺,14,阵营1 胜利,"哪吒,海诺,元流之子(射手),诸葛亮,鲁班大师","元歌,沈梦溪,孙权,韩信,太乙真人"
沈梦溪,海诺,15,阵营2 胜利,"司空震,海诺,元流之子(射手),铠,苏烈","曹操,沈梦溪,鲁班七号,蚩奼,刘邦"
沈梦溪,海诺,16,阵营1 胜利,"司空震,沈梦溪,元流之子(射手),露娜,鲁班大师","影,海诺,蚩奼,铠,大禹"
沈梦溪,海诺,17,阵营2 胜利,"元歌,海诺,元流之子(射手),露娜,蔡文姬","姬小满,沈梦溪,戈娅,大司命,大乔"
沈梦溪,海诺,18,阵营2 胜利,"姬小满,沈梦溪,元流之子(射手),赵云,赵怀真","关羽,海诺,虞姬,云缨,朵莉亚"
沈梦溪,海诺,19,阵营2 胜利,"影,海诺,苍,镜,张良","曜,沈梦溪,元流之子(射手),裴擒虎,鬼谷子"
沈梦溪,元流之子(法师),1,阵营1 胜利,"老夫子,元流之子(法师),公孙离,影,张飞","杨戬,沈梦溪,元流之子(射手),裴擒虎,大禹"
沈梦溪,元流之子(法师),2,阵营2 胜利,"元歌,元流之子(法师),戈娅,露娜,少司缘","姬小满,沈梦溪,元流之子(射手),马超,杨玉环"
沈梦溪,元流之子(法师),3,阵营1 胜利,"程咬金,沈梦溪,蚩奼,孙悟空,苏烈","关羽,元流之子(法师),戈娅,马超,大乔"
沈梦溪,元流之子(法师),4,阵营2 胜利,"杨戬,沈梦溪,元流之子(射手),孙悟空,大禹","蚩奼,元流之子(法师),公孙离,宫本武藏,墨子"
沈梦溪,元流之子(法师),5,阵营2 胜利,"关羽,元流之子(法师),苍,裴擒虎,刘邦","蚩奼,沈梦溪,李信,橘右京,苏烈"
沈梦溪,元流之子(法师),6,阵营2 胜利,"司空震,元流之子(法师),狄仁杰,孙悟空,盾山","孙策,沈梦溪,戈娅,刘备,大禹"
沈梦溪,元流之子(法师),7,阵营2 胜利,"蚩奼,沈梦溪,元歌,李元芳,大禹","关羽,元流之子(法师),李信,镜,杨玉环"
沈梦溪,元流之子(法师),8,阵营2 胜利,"关羽,沈梦溪,蚩奼,裴擒虎,大禹","曹操,元流之子(法师),莱西奥,露娜,张良"
沈梦溪,元流之子(法师),9,阵营1 胜利,"司空震,元流之子(法师),艾琳,大司命,张飞","芈月,沈梦溪,苍,镜,刘邦"
沈梦溪,元流之子(法师),10,阵营1 胜利,"关羽,元流之子(法师),戈娅,盘古,刘邦","司空震,沈梦溪,孙权,镜,苏烈"
沈梦溪,元流之子(法师),11,阵营2 胜利,"花木兰,沈梦溪,公孙离,马超,元流之子(辅助)","司空震,元流之子(法师),苍,孙悟空,张飞"
沈梦溪,元流之子(法师),12,阵营1 胜利,"老夫子,沈梦溪,戈娅,大司命,瑶","关羽,元流之子(法师),孙权,马超,苏烈"
沈梦溪,元流之子(法师),13,阵营1 胜利,"花木兰,元流之子(法师),敖隐,裴擒虎,桑启","司空震,沈梦溪,蚩奼,雅典娜,苏烈"
沈梦溪,元流之子(法师),14,阵营1 胜利,"亚瑟,沈梦溪,百里守约,李元芳,少司缘","曹操,元流之子(法师),李信,镜,张飞"
沈梦溪,元流之子(法师),15,阵营1 胜利,"关羽,元流之子(法师),戈娅,暃,刘邦","老夫子,沈梦溪,元流之子(射手),赵云,鲁班大师"
沈梦溪,元流之子(法师),16,阵营1 胜利,"老夫子,元流之子(法师),扁鹊,马超,少司缘","赵怀真,沈梦溪,后羿,韩信,苏烈"
沈梦溪,元流之子(法师),17,阵营2 胜利,"杨戬,元流之子(法师),虞姬,马超,张飞","元歌,沈梦溪,元流之子(射手),裴擒虎,廉颇"
沈梦溪,元流之子(法师),18,阵营2 胜利,"狂铁,元流之子(法师),戈娅,百里玄策,少司缘","夏洛特,沈梦溪,孙尚香,暃,杨玉环"
沈梦溪,元流之子(法师),19,阵营1 胜利,"关羽,元流之子(法师),蚩奼,韩信,盾山","老夫子,沈梦溪,元流之子(射手),暃,空空儿"
米莱狄,上官婉儿,1,阵营1 胜利,"关羽,上官婉儿,蚩奼,娜可露露,苏烈","马超,米莱狄,孙尚香,雅典娜,张飞"
米莱狄,上官婉儿,2,阵营1 胜利,"达摩,米莱狄,元流之子(射手),铠,张良","老夫子,上官婉儿,后羿,孙悟空,少司缘"
米莱狄,上官婉儿,3,阵营2 胜利,"达摩,米莱狄,蚩奼,孙悟空,苏烈","哪吒,上官婉儿,公孙离,典韦,大禹"
米莱狄,上官婉儿,4,阵营2 胜利,"孙策,米莱狄,戈娅,镜,少司缘","元歌,上官婉儿,苍,娜可露露,张良"
米莱狄,上官婉儿,5,阵营1 胜利,"程咬金,上官婉儿,虞姬,镜,刘邦","关羽,米莱狄,敖隐,马超,太乙真人"
米莱狄,上官婉儿,6,阵营2 胜利,"夏洛特,米莱狄,蒙犽,大司命,刘邦","马超,上官婉儿,李信,暃,大禹"
米莱狄,上官婉儿,7,阵营1 胜利,"狂铁,上官婉儿,公孙离,兰陵王,墨子","白起,米莱狄,元流之子(射手),铠,少司缘"
米莱狄,上官婉儿,8,阵营1 胜利,"影,上官婉儿,戈娅,裴擒虎,大禹","曹操,米莱狄,蚩奼,曜,苏烈"
米莱狄,上官婉儿,9,阵营2 胜利,"司空震,米莱狄,公孙离,马超,廉颇","关羽,上官婉儿,元流之子(射手),暃,朵莉亚"
米莱狄,上官婉儿,10,阵营1 胜利,"蒙恬,米莱狄,元流之子(射手),裴擒虎,刘邦","马超,上官婉儿,戈娅,阿古朵,廉颇"
米莱狄,上官婉儿,11,阵营2 胜利,"曹操,上官婉儿,蒙犽,马超,墨子","兰陵王,米莱狄,元流之子(射手),裴擒虎,桑启"
米莱狄,上官婉儿,12,阵营1 胜利,"哪吒,上官婉儿,艾琳,云缨,刘邦","司空震,米莱狄,狄仁杰,橘右京,鲁班大师"
米莱狄,上官婉儿,13,阵营2 胜利,"哪吒,米莱狄,狄仁杰,裴擒虎,太乙真人","老夫子,上官婉儿,公孙离,赵云,苏烈"
米莱狄,上官婉儿,14,阵营2 胜利,"程咬金,上官婉儿,蚩奼,镜,赵怀真","姬小满,米莱狄,元流之子(射手),韩信,刘邦"
米莱狄,上官婉儿,15,阵营2 胜利,"狂铁,上官婉儿,虞姬,橘右京,张飞","梦奇,米莱狄,孙权,赵云,少司缘"
米莱狄,上官婉儿,16,阵营1 胜利,"元歌,米莱狄,蚩奼,李元芳,瑶","花木兰,上官婉儿,戈娅,裴擒虎,元流之子(辅助)"
米莱狄,上官婉儿,17,阵营1 胜利,"花木兰,米莱狄,百里守约,裴擒虎,大乔","元歌,上官婉儿,公孙离,赵云,太乙真人"
米莱狄,上官婉儿,18,阵营2 胜利,"马超,上官婉儿,苍,大司命,赵怀真,夏洛特,米莱狄,阿古朵,元流之子(辅助)",未集齐10人
米莱狄,上官婉儿,19,阵营1 胜利,"孙策,米莱狄,后羿,百里玄策,盾山","哪吒,上官婉儿,元流之子(射手),裴擒虎,廉颇"
米莱狄,嫦娥,1,阵营1 胜利,"元歌,米莱狄,元流之子(射手),韩信,张飞","姬小满,嫦娥,蚩奼,橘右京,少司缘"
米莱狄,嫦娥,2,阵营1 胜利,"马超,米莱狄,孙权,韩信,张飞","司空震,嫦娥,公孙离,橘右京,太乙真人"
米莱狄,嫦娥,3,阵营1 胜利,"猪八戒,米莱狄,元流之子(射手),暃,苏烈","关羽,嫦娥,艾琳,诸葛亮,鲁班大师"
米莱狄,嫦娥,4,阵营2 胜利,"关羽,嫦娥,李信,百里玄策,刘邦","影,米莱狄,蚩奼,赵云,少司缘"
米莱狄,嫦娥,5,阵营1 胜利,"哪吒,米莱狄,元流之子(射手),镜,杨玉环","蚩奼,嫦娥,李信,云缨,张良"
米莱狄,嫦娥,6,阵营2 胜利,"赵怀真,米莱狄,虞姬,阿轲,元流之子(辅助)","项羽,嫦娥,孙尚香,暃,少司缘"
米莱狄,嫦娥,7,阵营1 胜利,"芈月,嫦娥,孙权,韩信,空空儿","司空震,米莱狄,鲁班七号,阿古朵,盾山"
米莱狄,嫦娥,8,阵营2 胜利,"曹操,米莱狄,公孙离,韩信,太乙真人","关羽,嫦娥,元流之子(射手),铠,张飞"
米莱狄,嫦娥,9,阵营2 胜利,"兰陵王,米莱狄,敖隐,韩信,太乙真人","狂铁,嫦娥,蚩奼,阿古朵,少司缘"
米莱狄,嫦娥,10,阵营1 胜利,"老夫子,米莱狄,李信,橘右京,刘邦","关羽,嫦娥,戈娅,澜,墨子"
米莱狄,嫦娥,11,阵营2 胜利,"芈月,米莱狄,百里守约,裴擒虎,元流之子(坦克)","亚瑟,嫦娥,狄仁杰,赵云,少司缘"
米莱狄,嫦娥,12,阵营1 胜利,"曹操,米莱狄,蚩奼,宫本武藏,盾山","达摩,嫦娥,公孙离,铠,刘邦"
米莱狄,嫦娥,13,阵营1 胜利,"海诺,嫦娥,虞姬,曜,刘邦","姬小满,米莱狄,李信,雅典娜,苏烈"
米莱狄,嫦娥,14,阵营1 胜利,"狂铁,米莱狄,苍,阿古朵,空空儿","马超,嫦娥,元流之子(射手),裴擒虎,少司缘"
米莱狄,嫦娥,15,阵营2 胜利,"蚩奼,嫦娥,敖隐,韩信,元流之子(辅助)","狂铁,米莱狄,元流之子(射手),镜,少司缘"
米莱狄,嫦娥,16,阵营1 胜利,"姬小满,嫦娥,元流之子(射手),暃,杨玉环","夏洛特,米莱狄,戈娅,大司命,大禹"
米莱狄,嫦娥,17,阵营1 胜利,"哪吒,米莱狄,李信,马超,少司缘","司空震,嫦娥,狄仁杰,橘右京,刘邦"
米莱狄,嫦娥,18,阵营1 胜利,"影,嫦娥,虞姬,典韦,桑启","狂铁,米莱狄,孙尚香,曹操,大乔"
米莱狄,嫦娥,19,阵营2 胜利,"元歌,米莱狄,苍,镜,刘邦","关羽,嫦娥,李信,阿古朵,赵怀真"
米莱狄,海月,1,阵营1 胜利,"老夫子,米莱狄,马可波罗,娜可露露,大乔","姬小满,海月,后羿,李元芳,刘邦"
米莱狄,海月,2,阵营2 胜利,"海诺,米莱狄,狄仁杰,阿轲,张飞","哪吒,海月,后羿,李白,苏烈"
米莱狄,海月,3,阵营2 胜利,"曹操,米莱狄,元流之子(射手),曜,少司缘","关羽,海月,蚩奼,铠,鲁班大师"
米莱狄,海月,4,阵营1 胜利,"曹操,米莱狄,蚩奼,刘备,少司缘","杨戬,海月,百里守约,娜可露露,大乔"
米莱狄,海月,5,阵营2 胜利,"狂铁,米莱狄,元流之子(射手),刘备,空空儿","元歌,海月,虞姬,镜,盾山"
米莱狄,海月,6,阵营2 胜利,"曹操,米莱狄,虞姬,马超,刘邦","老夫子,海月,元流之子(射手),李元芳,苏烈"
米莱狄,海月,7,阵营1 胜利,"狂铁,米莱狄,元流之子(射手),马超,大禹","曹操,海月,蚩奼,诸葛亮,张飞"
米莱狄,海月,8,阵营2 胜利,"司空震,米莱狄,后羿,元流之子(刺客),钟馗","芈月,海月,蚩奼,马超,东皇太一"
米莱狄,海月,9,阵营2 胜利,"海月,狂铁,公孙离,百里玄策,大禹","白起,米莱狄,艾琳,哪吒,刘邦"
米莱狄,海月,10,阵营2 胜利,"蚩奼,米莱狄,公孙离,云缨,苏烈","夏洛特,海月,艾琳,娜可露露,盾山"
米莱狄,海月,11,阵营1 胜利,"姬小满,米莱狄,蚩奼,元流之子(刺客),大乔","曹操,海月,伽罗,暃,盾山"
米莱狄,海月,12,阵营1 胜利,"夏洛特,米莱狄,戈娅,镜,墨子","达摩,海月,蚩奼,宫本武藏,苏烈"
米莱狄,海月,13,阵营2 胜利,"元歌,海月,蚩奼,百里玄策,元流之子(辅助)","哪吒,米莱狄,虞姬,裴擒虎,鲁班大师"
米莱狄,海月,14,阵营2 胜利,"姬小满,海月,蚩奼,赵云,元流之子(辅助)","孙策,米莱狄,黄忠,镜,刘邦"
米莱狄,海月,15,阵营1 胜利,"关羽,海月,元流之子(射手),云缨,张飞","姬小满,米莱狄,蚩奼,司马懿,杨玉环"
米莱狄,海月,16,阵营1 胜利,"花木兰,米莱狄,艾琳,镜,大禹","狂铁,海月,戈娅,铠,少司缘"
米莱狄,海月,17,阵营1 胜利,"蒙恬,米莱狄,孙权,百里玄策,刘邦","曹操,海月,百里守约,云缨,东皇太一"
米莱狄,海月,18,阵营2 胜利,"狂铁,米莱狄,狄仁杰,阿轲,刘邦","曹操,海月,艾琳,典韦,元流之子(辅助)"
米莱狄,海月,19,阵营2 胜利,"白起,海月,戈娅,刘备,张飞","司空震,米莱狄,孙尚香,赵云,大禹"
米莱狄,西施,1,阵营2 胜利,"哪吒,西施,孙权,裴擒虎,少司缘","曹操,米莱狄,元流之子(射手),孙悟空,苏烈"
米莱狄,西施,2,阵营1 胜利,"蚩奼,西施,戈娅,诸葛亮,刘邦","狂铁,米莱狄,虞姬,镜,张飞"
米莱狄,西施,3,阵营1 胜利,"司空震,西施,鲁班七号,百里玄策,张飞","蒙恬,米莱狄,元流之子(射手),杨戬,少司缘"
米莱狄,西施,4,阵营2 胜利,"夏洛特,米莱狄,元流之子(射手),云中君,少司缘","元歌,西施,公孙离,橘右京,苏烈"
米莱狄,西施,5,阵营2 胜利,"关羽,西施,元流之子(射手),暃,刘邦","蚩奼,米莱狄,公孙离,赵云,少司缘"
米莱狄,西施,6,阵营1 胜利,"马超,米莱狄,戈娅,裴擒虎,张飞","元歌,西施,元流之子(射手),阿古朵,空空儿"
米莱狄,西施,7,阵营1 胜利,"关羽,西施,艾琳,元流之子(刺客),刘邦","钟无艳,米莱狄,元流之子(射手),赵云,项羽"
米莱狄,西施,8,阵营1 胜利,"赵怀真,西施,苍,雅典娜,大乔","老夫子,米莱狄,元流之子(射手),司马懿,鲁班大师"
米莱狄,西施,9,阵营2 胜利,"达摩,米莱狄,孙权,百里玄策,少司缘","狂铁,西施,公孙离,李元芳,苏烈"
米莱狄,西施,10,阵营2 胜利,"关羽,西施,元流之子(射手),百里玄策,少司缘","元歌,米莱狄,蚩奼,典韦,太乙真人"
米莱狄,西施,11,阵营2 胜利,"司空震,米莱狄,蚩奼,裴擒虎,太乙真人","芈月,西施,公孙离,马超,苏烈"
米莱狄,西施,12,阵营2 胜利,"狂铁,米莱狄,元流之子(射手),暃,张良","赵怀真,西施,公孙离,露娜,少司缘"
米莱狄,西施,13,阵营1 胜利,"猪八戒,西施,元流之子(射手),裴擒虎,墨子","老夫子,米莱狄,敖隐,韩信,张飞"
